instructor_id,name,expertise_area,rating,join_date
i09092,Eva Davis,Music,4.9,9/22/2021
i09093,Liam Davis,Business,3,10/25/2021
i09094,Ethan Walker,Design,3.6,5/3/2020
i09095,Amelia Lee,Business,4.3,11/14/2021
i09096,Benjamin Clark,Design,4.1,2/4/2019
i09097,Benjamin Taylor,Music,3.9,5/20/2019
i09098,Aarav Wilson,Data Science,4.9,7/27/2018
i09099,Amelia Smith,Data Science,4.1,10/31/2018
i09100,Karan Smith,Math,4.4,1/5/2018
i09101,Meera Anderson,Programming,3.5,2/1/2018
i09102,Arjun Lee,Math,3.1,5/30/2019
i09103,Olivia Singh,AI,4.7,3/13/2019
i09104,Mia Walker,Physics,4.2,5/2/2018
i09105,Riya Walker,Business,4.8,11/6/2018
i09106,Aarav Thomas,AI,3.8,10/29/2019
i09107,Noah Anderson,Music,3.3,10/28/2019
i09108,Noah Patel,Math,3.9,10/31/2021
i09109,Liam Smith,Physics,4.1,11/8/2020
i09110,Vihaan Smith,History,3.5,8/24/2020
i09111,Aanya Smith,Biology,4.1,6/1/2021
i09112,Olivia Walker,Math,4,3/1/2018
i09113,Aanya Anderson,Music,3.9,5/17/2021
i09114,Aarav Martin,Physics,3.9,2/7/2018
i09115,Karan Thomas,Programming,4.6,11/19/2019
i09116,Karan Davis,Music,4.7,1/18/2019
i09117,Zara Johnson,AI,3.4,8/8/2019
i09118,Liam Martin,Data Science,4.1,5/6/2021
i09119,Vihaan Patel,Biology,3.4,1/4/2018
i09120,Olivia Thomas,AI,4.7,6/19/2021
i09121,Benjamin Hall,Physics,3.2,11/13/2019
i09122,Arjun Patel,History,3.4,1/7/2021
i09123,Emma Moore,Math,3.7,3/13/2019
i09124,Meera Brown,Design,4.9,9/17/2021
i09125,Liam Smith,Physics,3.3,10/12/2020
i09126,Isabella Lewis,Physics,3.1,8/21/2019
i09127,Ethan Hall,Design,3.7,3/5/2020
i09128,Riya Brown,Design,3.1,1/8/2018
i09129,Aanya Wilson,Physics,3.3,9/16/2019
i09130,Isabella Thomas,Math,4.5,11/14/2018
i09131,Karan Wilson,Music,4.1,11/25/2020
i09132,Meera Verma,AI,3.6,7/20/2018
i09133,Olivia Martin,Music,3.3,12/18/2020
i09134,Karan Thomas,Data Science,4.2,4/20/2019
i09135,Amelia Davis,Biology,4.8,8/23/2019
i09136,Eva Clark,History,4.7,1/29/2018
i09137,Amelia Taylor,Programming,4.8,9/25/2020
i09138,Isabella Taylor,Design,3.8,2/14/2019
i09139,Isabella Moore,Biology,3.6,3/9/2019
i09140,Sophia Hall,Programming,4.6,3/18/2020
i09141,Isabella Walker,Biology,4.3,5/25/2019
i09142,Amelia Verma,Data Science,3.1,9/7/2018
i09143,Arjun Anderson,Business,3.7,10/24/2018
i09144,Eva Moore,Biology,3.3,8/10/2019
i09145,Mia Johnson,Data Science,3.1,2/15/2019
i09146,Ethan Singh,Data Science,4.1,11/30/2018
i09147,Riya Patel,History,5,9/4/2018
i09148,Aarav Thomas,Design,4.8,7/2/2019
i09149,Aanya Lewis,AI,3.8,10/10/2021
i09150,Aanya Walker,Biology,3.7,5/4/2019
i09151,Benjamin Walker,Business,4,11/22/2019
i09152,Zara Singh,Biology,4.4,1/20/2020
i09153,Isabella Singh,Biology,4.5,3/9/2019
i09154,Riya Davis,Biology,4.8,11/3/2021
i09155,Meera Sharma,History,3.3,8/22/2018
i09156,Benjamin Moore,Programming,5,5/26/2018
i09157,Benjamin Johnson,Physics,4.4,3/8/2018
i09158,Vihaan Hall,Music,4.7,10/27/2021
i09159,Noah Singh,Design,4.9,6/8/2018
i09160,Ethan Lewis,Music,3.9,1/6/2018
i09161,Emma Miller,History,3.8,1/25/2020
i09162,Riya Patel,History,4.4,11/30/2019
i09163,Sophia Thomas,Music,4.5,3/14/2021
i09164,Karan Smith,Data Science,4.6,3/19/2020
i09165,Karan Brown,AI,4.8,5/25/2020
i09166,Emma Taylor,Math,3.6,2/7/2019
i09167,Aarav Lewis,Math,3.8,5/17/2018
i09168,Arjun Verma,Music,5,11/9/2018
i09169,Olivia Martin,Business,4.7,3/12/2019
i09170,Amelia Lewis,Business,4.8,12/12/2019
i09171,Noah Hall,Design,3.5,4/1/2018
i09172,Arjun Thomas,Math,3,7/2/2018
i09173,Amelia Brown,Biology,4.4,5/4/2020
i09174,Isabella Lewis,Business,3.5,5/19/2020
i09175,Mia Moore,Design,4.2,5/16/2020
i09176,Amelia Verma,Programming,4.4,6/3/2018
i09177,Riya Smith,Data Science,3.4,10/17/2021
i09178,Eva Singh,AI,3.7,9/17/2021
i09179,Zara Verma,AI,3,12/20/2018
i09180,Riya Thomas,Business,4.2,1/9/2020
i09181,Liam Verma,AI,4.6,3/27/2020
i09182,Zara Patel,Design,3.6,9/21/2020
i09183,Ethan Verma,Data Science,3.2,11/29/2018
i09184,Amelia Martin,Programming,4.8,6/10/2018
i09185,Lucas Brown,Biology,3.1,2/26/2019
i09186,Benjamin Singh,Biology,3.5,5/21/2019
i09187,Lucas Brown,Programming,4.4,9/10/2018
i09188,Aarav Patel,History,3.2,10/20/2019
i09189,Amelia Martin,History,4.3,12/17/2018
i09190,Riya Davis,Programming,3.4,12/23/2019
i09191,Benjamin Patel,Business,3.3,12/29/2018
i09192,Karan Lewis,Programming,3.3,11/28/2018
i09193,Zara Patel,Programming,3.2,11/13/2018
i09194,Sophia Miller,History,4.5,2/9/2019
i09195,Arjun Anderson,AI,3.4,2/27/2019
i09196,Eva Johnson,Data Science,3.4,4/26/2021
i09197,Benjamin Taylor,Design,4,9/2/2018
i09198,Sophia Miller,Business,3.4,12/17/2019
i09199,Arjun Miller,Physics,4.7,8/8/2021
i09200,Vihaan Anderson,History,4.6,9/30/2018
i09201,Isabella Anderson,AI,3.9,8/10/2021
i09202,Noah Sharma,Music,3.9,2/24/2018
i09203,Isabella Anderson,Physics,4.9,10/24/2021
i09204,Aanya Hall,Music,3.8,10/21/2020
i09205,Vihaan Davis,Math,3.2,8/20/2021
i09206,Olivia Lewis,Music,4.8,6/29/2018
i09207,Eva Singh,Music,3.9,4/22/2019
i09208,Lucas Anderson,Music,4.3,11/30/2018
i09209,Karan Davis,AI,4.7,4/3/2018
i09210,Zara Hall,Biology,3.2,5/16/2020
i09211,Arjun Anderson,Design,3.6,11/28/2018
i09212,Sophia Johnson,AI,4.7,1/11/2018
i09213,Riya Wilson,Physics,3.5,11/28/2020
i09214,Amelia Walker,Design,3.5,4/10/2020
i09215,Eva Hall,Physics,4.2,3/7/2020
i09216,Aanya Johnson,Music,3.1,8/12/2020
i09217,Vihaan Thomas,Business,4.5,4/29/2020
i09218,Meera Sharma,Data Science,3,1/27/2019
i09219,Lucas Anderson,Biology,3.2,12/24/2020
i09220,Zara Smith,AI,3,3/31/2018
i09221,Vihaan Anderson,Design,3.5,10/11/2018
i09222,Sophia Walker,AI,5,2/9/2020
i09223,Aanya Verma,Design,4.5,12/16/2019
i09224,Eva Lewis,Data Science,4.4,4/9/2019
i09225,Eva Lewis,Biology,3.3,10/3/2018
i09226,Riya Hall,Design,3.8,11/12/2018
i09227,Eva Moore,Programming,3.3,2/13/2020
i09228,Aarav Smith,Design,4.2,3/3/2021
i09229,Sophia Walker,Biology,4.1,7/14/2021
i09230,Emma Lewis,AI,3.3,7/5/2018
i09231,Noah Taylor,AI,4.1,1/28/2021
i09232,Eva Lee,Business,3.7,5/19/2019
i09233,Mia Sharma,Music,4.8,8/27/2021
i09234,Arjun Brown,Music,4,11/14/2018
i09235,Meera Taylor,Music,3.4,9/15/2018
i09236,Isabella Verma,Music,4.6,8/30/2020
i09237,Eva Lee,History,3.9,10/7/2018
i09238,Ethan Moore,Data Science,3.2,6/16/2018
i09239,Noah Patel,History,3.6,11/24/2019
i09240,Meera Lee,Business,5,8/23/2018
i09241,Meera Johnson,Business,3.4,6/14/2018
i09242,Amelia Davis,Physics,4,8/6/2021
i09243,Isabella Verma,AI,4.9,4/21/2020
i09244,Zara Miller,History,5,1/15/2021
i09245,Zara Martin,Biology,3.1,5/25/2020
i09246,Arjun Davis,Programming,4.7,12/21/2019
i09247,Amelia Moore,Design,4.5,4/23/2018
i09248,Emma Thomas,Music,3.8,12/23/2020
i09249,Aarav Miller,AI,4,3/25/2018
i09250,Liam Brown,Biology,4.7,10/28/2021
i09251,Isabella Sharma,Data Science,4.5,1/31/2019
i09252,Meera Brown,Math,3.5,7/28/2018
i09253,Meera Patel,History,4.9,11/30/2018
i09254,Aarav Verma,History,4.2,10/6/2021
i09255,Sophia Miller,Design,4.8,3/1/2018
i09256,Noah Lewis,Data Science,4.5,7/10/2020
i09257,Zara Clark,Math,3.6,6/9/2019
i09258,Riya Martin,History,4.6,9/9/2020
i09259,Karan Hall,Physics,3.5,2/3/2020
i09260,Sophia Verma,Music,4.5,9/6/2021
i09261,Isabella Singh,Physics,4.7,2/19/2021
i09262,Aanya Walker,Biology,4.1,3/31/2018
i09263,Aanya Lewis,Data Science,3.3,11/21/2021
i09264,Lucas Brown,Programming,4.2,1/7/2020
i09265,Noah Johnson,AI,4.4,2/3/2020
i09266,Mia Clark,Programming,4.9,5/31/2021
i09267,Isabella Miller,AI,4,1/5/2018
i09268,Isabella Brown,Data Science,3.6,11/1/2021
i09269,Aanya Davis,AI,3.8,6/16/2018
i09270,Isabella Lewis,Biology,3.1,10/21/2020
i09271,Arjun Clark,Programming,4.7,4/14/2018
i09272,Liam Brown,Business,3.2,6/28/2021
i09273,Lucas Lewis,Math,4.4,9/7/2018
i09274,Karan Moore,History,4.8,8/6/2019
i09275,Sophia Singh,Math,3.2,10/31/2021
i09276,Sophia Verma,AI,4.1,6/15/2020
i09277,Eva Singh,Physics,3.4,12/8/2019
i09278,Liam Johnson,Design,3.7,7/2/2020
i09279,Olivia Brown,Business,4.7,10/4/2020
i09280,Aarav Martin,Physics,3.9,3/19/2018
i09281,Ethan Lee,Math,3.2,5/14/2020
i09282,Amelia Anderson,Data Science,4.3,11/25/2021
i09283,Noah Martin,Biology,4.3,5/20/2021
i09284,Vihaan Taylor,Design,3.7,4/19/2018
i09285,Karan Verma,Physics,4.3,9/1/2021
i09286,Aarav Taylor,History,4.6,9/5/2021
i09287,Sophia Lewis,Music,4.1,4/4/2018
i09288,Aarav Lee,Programming,3.9,5/3/2019
i09289,Isabella Patel,History,3.5,5/8/2020
i09290,Ethan Verma,Programming,4.7,1/4/2020
i09291,Vihaan Singh,History,4.8,2/11/2021
i09292,Eva Lewis,Design,4,4/18/2019
i09293,Amelia Davis,Business,3.7,6/23/2021
i09294,Eva Singh,Biology,5,10/9/2020
i09295,Ethan Lewis,Physics,4.9,4/12/2018
i09296,Arjun Sharma,Data Science,3.8,10/31/2021
i09297,Aarav Clark,Business,3.6,10/27/2018
i09298,Ethan Johnson,Music,3.9,9/2/2021
i09299,Aanya Singh,History,3.4,7/7/2020
i09300,Eva Hall,Physics,3.9,12/23/2019
i09301,Meera Sharma,Business,3.5,7/26/2020
i09302,Emma Verma,Programming,4.9,11/26/2021
i09303,Olivia Patel,Math,4.7,11/14/2020
i09304,Benjamin Brown,Physics,3.7,7/10/2021
i09305,Olivia Miller,Biology,3.1,4/6/2020
i09306,Arjun Lee,Math,3.4,6/30/2021
i09307,Amelia Sharma,Biology,3.7,7/15/2021
i09308,Aarav Patel,Physics,4.9,1/20/2021
i09309,Liam Moore,AI,4.5,6/28/2021
i09310,Aanya Lewis,AI,5,9/22/2020
i09311,Mia Walker,Biology,4.2,11/7/2020
i09312,Emma Anderson,AI,3.7,7/28/2020
i09313,Liam Johnson,AI,3.6,3/1/2018
i09314,Arjun Miller,Music,3.7,8/2/2019
i09315,Zara Walker,Physics,4.9,9/4/2021
i09316,Noah Hall,Data Science,4,12/17/2019
i09317,Lucas Lewis,Design,3.6,8/10/2019
i09318,Olivia Wilson,Programming,3.6,8/23/2019
i09319,Noah Moore,Biology,4.7,4/21/2019
i09320,Riya Clark,History,4.9,10/4/2019
i09321,Zara Taylor,Business,5,10/8/2018
i09322,Isabella Walker,Business,4.8,4/14/2021
i09323,Karan Lee,AI,4.7,12/22/2021
i09324,Mia Martin,AI,4.2,11/24/2021
i09325,Amelia Wilson,AI,4,5/3/2019
i09326,Amelia Wilson,Design,3.2,9/22/2018
i09327,Noah Johnson,Business,3.6,12/14/2021
i09328,Karan Moore,Design,4.5,12/20/2018
i09329,Aanya Hall,Programming,4.2,11/5/2020
i09330,Riya Martin,Data Science,4,9/21/2021
i09331,Zara Verma,Music,4.6,4/16/2020
i09332,Zara Hall,Physics,4.3,8/14/2019
i09333,Noah Hall,Physics,3.8,1/18/2019
i09334,Lucas Martin,Programming,4.1,8/7/2019
i09335,Noah Thomas,Math,4.5,3/27/2019
i09336,Riya Walker,Programming,4.7,9/20/2021
i09337,Arjun Miller,Biology,3.9,7/7/2018
i09338,Aanya Sharma,Business,3.7,7/27/2018
i09339,Zara Martin,Music,3.8,3/31/2021
i09340,Aanya Walker,Math,3.2,11/13/2020
i09341,Aarav Wilson,Data Science,4.8,6/9/2019
i09342,Benjamin Thomas,Physics,4.7,9/16/2021
i09343,Lucas Lewis,History,3.4,10/5/2018
i09344,Vihaan Miller,Physics,4.3,6/14/2019
i09345,Meera Sharma,History,3.1,9/6/2019
i09346,Olivia Davis,AI,4.7,4/6/2019
i09347,Isabella Walker,History,3.9,1/25/2020
i09348,Lucas Moore,Data Science,3.2,1/31/2019
i09349,Isabella Wilson,Data Science,4.1,8/13/2021
i09350,Benjamin Davis,Data Science,3.8,6/8/2020
i09351,Zara Martin,History,4.4,5/29/2020
i09352,Aanya Hall,Math,3.5,7/28/2019
i09353,Amelia Wilson,Music,3.4,4/30/2018
i09354,Lucas Lee,Design,4.8,9/12/2021
i09355,Mia Brown,Programming,3.8,1/9/2021
i09356,Vihaan Davis,Physics,4.4,7/24/2021
i09357,Arjun Clark,Business,3.4,9/18/2018
i09358,Sophia Brown,Physics,4.6,10/10/2020
i09359,Sophia Lee,Business,4.2,6/7/2019
i09360,Ethan Anderson,Data Science,4.9,5/6/2019
i09361,Amelia Moore,Physics,3.6,12/28/2020
i09362,Lucas Lewis,Programming,4.5,2/12/2020
i09363,Lucas Thomas,Physics,3.6,9/25/2020
i09364,Amelia Johnson,Music,5,8/28/2018
i09365,Ethan Taylor,Physics,4.4,11/21/2019
i09366,Meera Moore,Programming,4.8,8/8/2021
i09367,Riya Moore,Biology,4.4,5/16/2020
i09368,Sophia Lewis,Music,4.8,6/12/2021
i09369,Liam Sharma,Data Science,3.6,11/16/2021
i09370,Arjun Moore,Biology,4,11/28/2020
i09371,Aanya Walker,Math,4.7,5/9/2018
i09372,Aarav Verma,AI,4.6,4/21/2021
i09373,Vihaan Hall,Biology,3,11/5/2019
i09374,Aanya Johnson,Physics,4.3,10/20/2020
i09375,Eva Miller,AI,4.7,12/6/2019
i09376,Zara Martin,Biology,3.5,2/6/2020
i09377,Isabella Wilson,AI,4.8,1/17/2020
i09378,Amelia Moore,Music,3.7,8/22/2021
i09379,Olivia Smith,AI,4.1,7/5/2020
i09380,Eva Brown,History,4.5,12/24/2021
i09381,Karan Smith,Math,4,10/30/2020
i09382,Meera Moore,Programming,4.5,7/28/2019
i09383,Lucas Hall,Biology,4.4,4/26/2019
i09384,Amelia Sharma,Math,3.2,1/14/2018
i09385,Eva Patel,Design,5,8/25/2018
i09386,Karan Verma,Biology,4,4/15/2020
i09387,Mia Davis,Music,3.4,9/27/2019
i09388,Olivia Lewis,AI,3.1,6/30/2019
i09389,Liam Thomas,Physics,3.4,10/19/2019
i09390,Ethan Lee,History,5,5/1/2021
i09391,Benjamin Hall,AI,4.3,4/21/2021
i09392,Aarav Anderson,Programming,4.1,2/25/2018
i09393,Eva Johnson,Biology,4.1,8/21/2021
i09394,Lucas Miller,Physics,3.7,7/25/2019
i09395,Isabella Hall,Data Science,3.4,7/20/2021
i09396,Vihaan Lewis,Business,3.4,7/24/2020
i09397,Olivia Lewis,AI,3.5,1/21/2019
i09398,Arjun Clark,Biology,3.4,9/22/2020
i09399,Aanya Miller,History,4.8,12/2/2021
i09400,Aanya Singh,Math,3.4,10/19/2021
i09401,Arjun Anderson,History,3.1,3/25/2020
i09402,Ethan Johnson,History,4.2,10/26/2020
i09403,Sophia Miller,Biology,4.3,12/1/2018
i09404,Eva Brown,AI,4.3,9/27/2019
i09405,Vihaan Lee,Design,4.7,12/3/2021
i09406,Arjun Moore,Programming,4.4,2/2/2021
i09407,Olivia Moore,Physics,4.2,2/1/2018
i09408,Arjun Patel,History,4.7,7/2/2021
i09409,Aarav Moore,Math,4.6,4/27/2018
i09410,Eva Anderson,AI,3.5,2/28/2018
i09411,Riya Clark,AI,3.4,3/27/2018
i09412,Amelia Wilson,History,3.3,7/20/2020
i09413,Olivia Walker,Design,4.2,6/13/2021
i09414,Ethan Clark,Data Science,3.5,2/7/2021
i09415,Ethan Anderson,Business,3.7,2/14/2021
i09416,Isabella Lewis,Business,5,7/10/2020
i09417,Noah Singh,Business,4,5/8/2021
i09418,Mia Martin,Biology,4.4,3/3/2018
i09419,Noah Sharma,Music,4.6,7/13/2020
i09420,Isabella Verma,AI,3.5,3/23/2018
i09421,Meera Patel,History,3.5,12/21/2019
i09422,Amelia Walker,Physics,4.4,12/10/2019
i09423,Olivia Brown,Music,4.9,6/19/2020
i09424,Eva Miller,Math,4.5,4/14/2020
i09425,Amelia Wilson,Biology,3.3,1/27/2021
i09426,Emma Hall,Physics,4.3,2/24/2021
i09427,Arjun Lee,History,4.8,9/9/2018
i09428,Aarav Miller,Math,3.5,9/29/2021
i09429,Ethan Patel,AI,3.7,5/31/2020
i09430,Aarav Singh,Business,4.1,3/9/2018
i09431,Sophia Wilson,Programming,4.8,4/13/2018
i09432,Mia Smith,AI,3.2,2/11/2019
i09433,Meera Davis,Data Science,3.9,2/10/2018
i09434,Vihaan Brown,Physics,3.7,1/15/2020
i09435,Lucas Singh,Biology,4.6,6/13/2019
i09436,Karan Lewis,Programming,4.9,4/19/2020
i09437,Olivia Smith,Design,4.9,4/30/2019
i09438,Emma Patel,Math,4.2,1/13/2019
i09439,Karan Davis,AI,4.7,6/3/2018
i09440,Meera Martin,AI,3.6,5/3/2019
i09441,Amelia Smith,Physics,4.3,9/23/2021
i09442,Eva Lewis,Math,4.2,11/23/2020
i09443,Arjun Lee,Physics,4.8,7/9/2020
i09444,Liam Wilson,Data Science,4,12/22/2021
i09445,Benjamin Clark,Biology,3.7,3/19/2021
i09446,Ethan Brown,History,3.7,6/27/2021
i09447,Eva Verma,Physics,5,12/15/2021
i09448,Emma Davis,Programming,3.7,8/18/2019
i09449,Amelia Clark,Biology,3.9,7/19/2018
i09450,Eva Hall,Music,4.6,10/18/2019
i09451,Liam Singh,Design,3.1,12/29/2021
i09452,Sophia Miller,Math,3.2,4/12/2021
i09453,Noah Davis,Design,4,6/19/2018
i09454,Zara Clark,Physics,4.1,8/30/2020
i09455,Aarav Martin,Music,3.9,2/15/2020
i09456,Emma Martin,Physics,4.9,11/25/2018
i09457,Olivia Miller,Math,3.4,2/11/2021
i09458,Isabella Lee,AI,3.6,10/14/2020
i09459,Ethan Brown,Business,4.4,4/1/2020
i09460,Karan Taylor,AI,3.7,11/5/2020
i09461,Karan Hall,Programming,3.2,9/8/2020
i09462,Benjamin Hall,Physics,3.3,9/4/2019
i09463,Riya Davis,AI,3.1,4/29/2019
i09464,Zara Moore,Physics,3.1,9/19/2019
i09465,Emma Clark,Math,4.2,1/13/2019
i09466,Olivia Patel,History,3.4,9/24/2018
i09467,Olivia Johnson,AI,3.1,5/19/2019
i09468,Arjun Verma,Math,4,1/11/2021
i09469,Aarav Hall,Math,4.2,1/31/2019
i09470,Meera Davis,Music,3.4,2/11/2021
i09471,Sophia Smith,Math,3.1,4/15/2021
i09472,Aanya Smith,Programming,3.7,3/23/2021
i09473,Sophia Thomas,Business,3.6,1/12/2020
i09474,Lucas Johnson,AI,4.1,7/23/2021
i09475,Ethan Patel,Math,4.2,10/8/2019
i09476,Aarav Lewis,Math,3.6,7/20/2021
i09477,Amelia Patel,History,3.3,6/28/2019
i09478,Mia Taylor,Math,3.7,3/13/2021
i09479,Olivia Patel,History,4.6,1/8/2021
i09480,Zara Martin,Music,4.6,8/17/2018
i09481,Emma Anderson,Biology,4.1,4/17/2021
i09482,Zara Lee,Design,3.2,11/26/2018
i09483,Benjamin Miller,Biology,3.4,11/10/2019
i09484,Emma Miller,Data Science,4.9,5/30/2018
i09485,Isabella Sharma,AI,4.9,7/29/2020
i09486,Liam Anderson,Biology,4.9,12/11/2020
i09487,Meera Martin,Business,5,12/8/2020
i09488,Arjun Miller,AI,3.7,12/10/2019
i09489,Amelia Taylor,Design,4.9,4/10/2018
i09490,Vihaan Clark,Design,4.1,11/20/2018
i09491,Karan Miller,Data Science,3.6,9/18/2018
i09492,Vihaan Thomas,History,4,5/19/2018
i09493,Lucas Davis,Data Science,3.4,1/19/2020
i09494,Benjamin Wilson,Programming,3.1,2/23/2019
i09495,Vihaan Patel,Programming,3.9,11/18/2018
i09496,Noah Moore,Physics,5,9/21/2019
i09497,Liam Walker,Music,4.5,7/6/2021
i09498,Aanya Brown,AI,3.4,1/10/2021
i09499,Sophia Sharma,Music,4.5,12/25/2018
i09500,Benjamin Patel,Biology,3.5,5/7/2020
i09501,Isabella Walker,Biology,4.8,9/24/2018
i09502,Liam Miller,Biology,4.5,1/28/2020
i09503,Vihaan Wilson,Music,3,5/22/2020
i09504,Meera Sharma,Programming,3.6,12/3/2019
i09505,Zara Johnson,Physics,3.8,6/5/2020
i09506,Emma Martin,Programming,3.2,6/5/2019
i09507,Arjun Miller,Math,3.9,2/12/2020
i09508,Riya Thomas,Data Science,3.4,6/14/2020
i09509,Vihaan Taylor,History,4.3,5/1/2020
i09510,Mia Moore,Programming,4.2,6/30/2020
i09511,Eva Walker,Biology,3.1,10/26/2019
i09512,Olivia Davis,History,3.5,11/19/2021
i09513,Zara Miller,Math,4.7,2/21/2018
i09514,Karan Martin,Data Science,3.3,2/29/2020
i09515,Emma Hall,Biology,3.4,3/28/2018
i09516,Mia Hall,Design,4.8,12/29/2021
i09517,Riya Davis,AI,3.8,11/24/2018
i09518,Olivia Patel,Programming,3.5,2/18/2020
i09519,Mia Walker,AI,4.9,6/8/2021
i09520,Aarav Hall,Programming,4.4,5/5/2021
i09521,Noah Taylor,AI,4.8,10/15/2019
i09522,Sophia Thomas,Business,3.7,10/7/2020
i09523,Riya Singh,Math,3.4,4/5/2019
i09524,Ethan Martin,History,3.6,8/23/2021
i09525,Sophia Hall,Programming,3.3,11/27/2018
i09526,Arjun Moore,Programming,3.2,4/21/2019
i09527,Olivia Davis,AI,4.6,4/12/2018
i09528,Meera Lee,Biology,4.2,6/8/2021
i09529,Vihaan Anderson,Biology,4.1,12/29/2018
i09530,Amelia Lee,Music,3.6,7/9/2020
i09531,Sophia Lewis,Programming,3.6,11/13/2021
i09532,Lucas Sharma,Physics,3.5,9/24/2020
i09533,Mia Clark,Math,3.5,9/7/2019
i09534,Amelia Wilson,Data Science,4.9,3/12/2019
i09535,Ethan Patel,Math,4,8/31/2019
i09536,Eva Singh,Physics,4.8,6/25/2019
i09537,Lucas Sharma,Data Science,4.5,6/27/2018
i09538,Zara Verma,AI,3.5,11/4/2020
i09539,Aanya Brown,History,3.2,2/9/2021
i09540,Zara Brown,Business,3.8,8/19/2021
i09541,Olivia Anderson,AI,4.6,12/9/2018
i09542,Ethan Thomas,Design,3.6,2/9/2020
i09543,Arjun Walker,Music,4.6,5/20/2019
i09544,Karan Patel,Programming,4.4,11/7/2020
i09545,Meera Singh,Design,4.9,8/9/2018
i09546,Liam Johnson,Physics,3.1,9/16/2019
i09547,Isabella Wilson,Data Science,3.8,3/28/2019
i09548,Aarav Anderson,Data Science,3.1,2/17/2019
i09549,Olivia Miller,Design,3.7,3/13/2020
i09550,Arjun Lee,Physics,3.1,2/12/2021
i09551,Amelia Lewis,Music,4.3,1/19/2018
i09552,Benjamin Hall,Programming,3.2,4/20/2021
i09553,Eva Smith,Math,3.9,5/20/2020
i09554,Olivia Patel,Business,4.7,11/16/2019
i09555,Riya Clark,Programming,3.1,8/1/2021
i09556,Arjun Lee,Design,3.1,7/6/2021
i09557,Liam Sharma,Physics,3.3,3/12/2020
i09558,Liam Lewis,Data Science,3.5,2/8/2021
i09559,Emma Clark,History,3.1,7/16/2018
i09560,Liam Johnson,History,3.5,4/6/2021
i09561,Emma Thomas,Business,4.5,5/3/2021
i09562,Arjun Lee,Math,4.1,7/15/2021
i09563,Olivia Lewis,Math,3.9,8/8/2021
i09564,Benjamin Taylor,Business,3.1,12/11/2020
i09565,Olivia Miller,Design,3.9,10/19/2021
i09566,Liam Davis,History,4,7/21/2020
i09567,Isabella Clark,Design,3.9,11/28/2020
i09568,Sophia Miller,History,4,1/26/2019
i09569,Arjun Sharma,Design,3.3,6/28/2020
i09570,Eva Davis,Business,3.9,2/24/2018
i09571,Zara Clark,Biology,3.8,7/6/2021
i09572,Meera Taylor,Business,4.3,5/14/2018
i09573,Liam Brown,Physics,3.3,8/11/2018
i09574,Zara Hall,Biology,3.1,2/27/2021
i09575,Zara Johnson,Business,3.2,4/26/2019
i09576,Aarav Clark,Design,3.6,4/25/2021
i09577,Meera Moore,Math,3.9,8/21/2018
i09578,Vihaan Verma,History,4.1,7/25/2020
i09579,Mia Thomas,Physics,4,9/25/2020
i09580,Isabella Sharma,Physics,4.8,7/30/2021
i09581,Meera Smith,History,4.2,10/27/2020
i09582,Lucas Johnson,Biology,4.3,5/5/2020
i09583,Arjun Miller,Biology,3.3,7/5/2021
i09584,Isabella Anderson,Physics,3.1,3/10/2019
i09585,Riya Hall,AI,4.8,10/28/2021
i09586,Lucas Lewis,Music,3.4,2/3/2019
i09587,Aanya Thomas,History,4.2,4/2/2021
i09588,Sophia Moore,AI,3.9,12/1/2018
i09589,Ethan Singh,AI,4.5,12/8/2020
i09590,Arjun Brown,Biology,4.5,4/27/2018
i09591,Vihaan Singh,Music,4.4,6/20/2021
i09592,Ethan Patel,Biology,4.5,5/3/2019
i09593,Isabella Patel,History,3.2,8/21/2019
i09594,Karan Lee,Business,4.2,5/5/2021
i09595,Riya Walker,Math,4.3,1/22/2019
i09596,Riya Patel,Math,4.6,6/23/2021
i09597,Riya Sharma,Business,4,5/21/2021
i09598,Karan Walker,Math,4.6,11/15/2019
i09599,Liam Smith,Music,4.6,8/25/2020
i09600,Aarav Brown,Design,3,10/24/2020
i09601,Ethan Moore,Biology,3.1,12/31/2019
i09602,Riya Lee,Physics,5,2/20/2019
i09603,Riya Hall,AI,3.4,7/28/2019
i09604,Amelia Moore,Biology,3.7,3/2/2018
i09605,Karan Walker,Programming,3.6,12/22/2019
i09606,Olivia Davis,Physics,3.7,8/31/2021
i09607,Mia Brown,Physics,4.8,8/22/2020
i09608,Riya Davis,Biology,3.4,11/7/2018
i09609,Amelia Sharma,Design,3,4/11/2019
i09610,Vihaan Brown,Math,4.8,9/27/2018
i09611,Riya Anderson,Music,3.8,7/10/2021
i09612,Lucas Johnson,Biology,3.1,11/5/2021
i09613,Mia Thomas,Music,4.4,6/10/2019
i09614,Zara Martin,Design,3.9,7/27/2020
i09615,Benjamin Lewis,Business,3.5,9/26/2018
i09616,Vihaan Patel,Math,4.7,2/13/2021
i09617,Meera Singh,Math,4.3,1/23/2018
i09618,Riya Anderson,Math,3.6,12/14/2020
i09619,Riya Hall,History,4.9,9/30/2019
i09620,Zara Miller,Programming,4.5,6/23/2021
i09621,Arjun Singh,Biology,4,12/15/2019
i09622,Aanya Hall,Data Science,4.9,5/23/2021
i09623,Amelia Brown,AI,4.2,11/26/2021
i09624,Noah Martin,Math,4.5,5/11/2020
i09625,Meera Martin,Programming,3.2,8/31/2018
